1130, 738, 1280.0
1131, 940, 980.0
1132, 1432, 2080.0
1133, 1053, 1780.0
1134, 798, 1370.0
1135, 930, 1350.0
1136, 978, 1410.0
1137, 1133, 1650.0
1138, 780, 1520.0
1139, 932, 1500.0
1140, 929, 1290.0
1141, 1029, 1590.0
1142, 1130, 1560.0
1143, 795, 1420.0
1144, 844, 1210.0
1145, 893, 1320.0
1146, 799, 1020.0
1147, 1234, 2210.0
1148, 801, 1650.0
1149, 934, 1520.0
1150, 1330, 1530.0
1151, 965, 1330.0
1152, 1397, 2170.0
1153, 963, 1070.0
1154, 1193, 1830.0
1155, 943, 1140.0
1156, 864, 1200.0
1157, 820, 1480.0
1158, 788, 1450.0
1159, 1059, 1800.0
1160, 918, 1580.0
1161, 826, 1160.0
1162, 1064, 1620.0
1163, 1081, 1680.0
1164, 703, 1190.0
1165, 1291, 2140.0
1166, 880, 1320.0
1167, 837, 1260.0
1168, 706, 1050.0
1169, 951, 1350.0
1170, 982, 1560.0
1171, 1309, 1750.0
1172, 1256, 2000.0
1173, 1064, 1890.0
1174, 903, 1550.0
1175, 1105, 1810.0
1176, 952, 1300.0
1177, 953, 1820.0
1178, 961, 1490.0
1179, 1383, 1680.0
1180, 796, 1620.0
1181, 979, 1520.0
1182, 799, 1300.0
1183, 716, 1480.0
1184, 881, 1530.0
1185, 1065, 1670.0
1186, 758, 1450.0
1187, 1282, 1750.0
1188, 1627, 1850.0
1189, 903, 1180.0
1190, 998, 1920.0
1191, 1110, 1450.0
1192, 941, 1270.0
1193, 950, 1300.0
1194, 791, 1210.0
1195, 957, 1460.0
1196, 1035, 1480.0
1197, 1292, 2300.0
1198, 891, 1310.0
1199, 1334, 2060.0
1200, 709, 1000.0
1201, 1072, 2120.0
1202, 1156, 1750.0
1203, 1122, 1840.0
